Time resolution is 1 ps
Time = 14685000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14695000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14705000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14715000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14725000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14735000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14745000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14755000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14765000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14775000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14785000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14795000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14805000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14815000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14825000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14835000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14845000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14855000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14865000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14875000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14885000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14895000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14905000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14915000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14925000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14935000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14945000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14955000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14965000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14975000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
Time = 14985000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 0
Time = 14995000, w_data = c000, r_data = 8000, full = 0, empty = 0, data_o = 1
